Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,user id,Interaction type,Date,Time,Product Name,Is Amazon Seller
102.0,27.0,Male,Coat,Outerwear,85.0,North Dakota,XL,White,Spring,4.6,Yes,Express,1,Yes,50.0,Credit Card,Bi-Weekly,102.0,view,2023-01-17,10:00:00,"Martha Stewart Crafts Stencil Tape, 32292",N
103.0,51.0,Male,Socks,Clothing,67.0,Oklahoma,L,Violet,Winter,4.8,Yes,Next Day Air,1,Yes,35.0,Credit Card,Quarterly,103.0,like,2023-01-18,10:00:00,LEGO Friends Heartlake Surf Shop 41315 Building Kit (186 Pieces),Y
104.0,54.0,Male,Boots,Footwear,89.0,West Virginia,L,Red,Winter,4.0,Yes,Next Day Air,1,Yes,22.0,Venmo,Bi-Weekly,104.0,purchase,2023-01-19,10:00:00,amscan Thank Yous | Hello Kitty Collection | Party Accessory,Y
105.0,55.0,Male,Sunglasses,Accessories,24.0,New Hampshire,L,Pink,Spring,4.4,Yes,2-Day Shipping,1,Yes,1.0,PayPal,Monthly,105.0,like,2023-01-20,10:00:00,"Great Pretenders Fairy Blooms Deluxe Dress with Wings, Green, Medium",Y
106.0,69.0,Male,Backpack,Accessories,96.0,New York,M,Charcoal,Fall,3.6,Yes,Next Day Air,1,Yes,4.0,Bank Transfer,Annually,106.0,like,2023-01-21,10:00:00,"Thames & Kosmos Chem C2000 (V 2.0) Chemistry Set with 250 Experiments and 128 Page Lab Manual, Student Laboratory Quality Instruments & Chemicals",Y
107.0,64.0,Male,Jacket,Outerwear,35.0,Minnesota,L,White,Summer,3.7,Yes,Standard,1,Yes,31.0,Credit Card,Monthly,107.0,purchase,2023-01-22,10:00:00,"The Doll Maker Precious Moments Dolls, Linda Rick, Lion, Lion of Courage, Wizard of Oz, 7 inch Doll",Y
108.0,28.0,Male,Sneakers,Footwear,67.0,Maryland,L,Olive,Winter,3.1,Yes,Next Day Air,1,Yes,46.0,PayPal,Fortnightly,108.0,view,2023-01-23,10:00:00,Swing-N-Slide Blue Child Seat,Y
109.0,70.0,Male,Socks,Clothing,79.0,Montana,L,Purple,Spring,3.4,Yes,Next Day Air,1,Yes,32.0,Bank Transfer,Bi-Weekly,109.0,like,2023-01-24,10:00:00,Kid O Myland UFO & Alien Light Interactive Learning Toy,Y
110.0,58.0,Male,T-shirt,Clothing,85.0,Alabama,M,Violet,Spring,2.6,Yes,Next Day Air,1,Yes,43.0,Bank Transfer,Fortnightly,110.0,view,2023-10-10,08:00:00,"Hasbro Little Pony Rainbow Dash Cuddle Pillow, Large, Blue",Y
111.0,56.0,Male,Backpack,Accessories,26.0,New York,M,Black,Summer,4.0,Yes,Standard,1,Yes,26.0,Venmo,Fortnightly,111.0,like,2023-10-11,08:00:00,Jay Franco Nickelodeon JoJo Siwa Sweet Life Curtain/Drapes,Y
112.0,26.0,Male,Belt,Accessories,75.0,Massachusetts,L,Purple,Summer,5.0,Yes,Free Shipping,1,Yes,9.0,Credit Card,Annually,112.0,like,2023-10-12,08:00:00,Play-Doh Poop Troop Set with 12 Cans,Y
113.0,37.0,Male,Gloves,Accessories,65.0,Florida,M,Red,Spring,4.3,Yes,Free Shipping,1,Yes,28.0,PayPal,Bi-Weekly,113.0,purchase,2023-10-13,08:00:00,Marvel Select: Hulk Unleashed Action Figure,Y
114.0,44.0,Male,Hat,Accessories,54.0,New Jersey,L,Maroon,Winter,3.1,Yes,Next Day Air,1,Yes,20.0,PayPal,Quarterly,114.0,view,2023-10-14,08:00:00,Firefly: The Game - Esmeralda Game Expansion,Y
115.0,70.0,Male,Coat,Outerwear,95.0,Massachusetts,S,Blue,Summer,3.7,Yes,Store Pickup,1,Yes,9.0,Cash,Weekly,115.0,like,2023-10-15,08:00:00,Gym Dandy Teeter-Totter Home Seesaw Playground Set TT-210,N
116.0,53.0,Male,Skirt,Clothing,94.0,Wyoming,M,Gray,Spring,3.8,Yes,Standard,1,Yes,48.0,Debit Card,Every 3 Months,116.0,purchase,2023-10-16,08:00:00,Ultra Pro Gamers Bag - Red,Y
117.0,55.0,Male,Shoes,Footwear,86.0,Virginia,S,Blue,Spring,3.4,Yes,Free Shipping,1,Yes,12.0,Venmo,Annually,117.0,purchase,2023-10-17,08:00:00,"American Educational Vinyl Clever Catch Elementary Science Insects Ball, 24"" Diameter",Y
118.0,50.0,Male,Sandals,Footwear,32.0,South Dakota,L,Yellow,Summer,4.6,Yes,Express,1,Yes,29.0,Cash,Fortnightly,118.0,view,2023-10-18,08:00:00,Banpresto 35783 My Hero Academia Enter The Hero Izuku Midoriya Figure,Y
119.0,50.0,Male,Sweater,Clothing,45.0,Kentucky,L,Orange,Fall,4.8,Yes,2-Day Shipping,1,Yes,27.0,Cash,Bi-Weekly,119.0,like,2023-10-19,08:00:00,"Delta Children Bistro 2-Piece Chair Set, White with Driftwood",Y
120.0,38.0,Male,Coat,Outerwear,76.0,Wyoming,M,Orange,Fall,4.3,Yes,Express,1,Yes,44.0,Cash,Annually,120.0,view,2023-10-20,08:00:00,Nations The Dice Game Unrest Expansion,Y
121.0,64.0,Male,Hat,Accessories,84.0,West Virginia,L,Red,Summer,4.0,Yes,Express,1,Yes,32.0,Bank Transfer,Annually,121.0,like,2023-10-21,08:00:00,Educational Insights Nancy B's Science Club Binoculars and Wildlife Activity Journal,Y
122.0,19.0,Male,Shorts,Clothing,72.0,Virginia,M,Olive,Winter,4.2,Yes,Standard,1,Yes,11.0,Cash,Fortnightly,122.0,purchase,2023-10-22,08:00:00,"Educational Insights Alphabet Transparent Stamps- Uppercase 5/8""",Y
123.0,40.0,Male,Backpack,Accessories,40.0,Washington,L,Brown,Spring,4.8,Yes,2-Day Shipping,1,Yes,44.0,Cash,Fortnightly,123.0,view,2023-10-23,08:00:00,Enchantimals Styling Head- Brown Mailer,Y
124.0,57.0,Male,Sweater,Clothing,89.0,Louisiana,L,Brown,Fall,3.1,Yes,Free Shipping,1,Yes,46.0,Cash,Weekly,124.0,like,2023-10-24,08:00:00,Spirit Riding Free Small Doll & Horse Set - Abigail & Boomerang,Y
125.0,44.0,Male,Sweater,Clothing,86.0,Nevada,M,Gray,Spring,3.1,Yes,Next Day Air,1,Yes,50.0,PayPal,Annually,125.0,view,2023-10-25,08:00:00,Click N' Play Military Logistics Transport Unit 16 Piece Play Set with Accessories.,Y
126.0,49.0,Male,Shorts,Clothing,54.0,California,M,Indigo,Winter,3.6,Yes,Next Day Air,1,Yes,45.0,Venmo,Every 3 Months,126.0,like,2023-10-26,08:00:00,HiTec RCD 55013 HS-65HB Mighty Karbonite Feather Servo,Y
127.0,43.0,Male,Shorts,Clothing,36.0,Mississippi,L,Pink,Spring,3.9,Yes,Store Pickup,1,Yes,48.0,Cash,Every 3 Months,127.0,like,2023-10-27,08:00:00,"Canal Toys Power Dough Unicorns Interactive Dough (11Piece), Multicolor",Y
128.0,24.0,Male,Sweater,Clothing,89.0,Mississippi,M,Gray,Winter,4.8,Yes,Next Day Air,1,Yes,26.0,Credit Card,Weekly,128.0,purchase,2023-10-28,08:00:00,COBI Small Army DW Twin-Turret Tank,Y
129.0,20.0,Male,Scarf,Accessories,32.0,California,M,Gold,Spring,4.7,Yes,Standard,1,Yes,21.0,Credit Card,Fortnightly,129.0,view,2023-10-29,08:00:00,Trend Enterprises Division 0-12 All Facts Skill Drill Flash Cards,Y
130.0,24.0,Male,Dress,Clothing,67.0,Pennsylvania,XL,Olive,Summer,4.2,Yes,2-Day Shipping,1,Yes,49.0,PayPal,Bi-Weekly,130.0,like,2023-10-30,08:00:00,Hitec RCD 44212 X4 Micro AC/DC 1 Cell LiPo Charger,Y
131.0,44.0,Male,Scarf,Accessories,39.0,Kentucky,L,Violet,Fall,3.7,Yes,Next Day Air,1,Yes,13.0,PayPal,Fortnightly,131.0,purchase,2023-10-31,08:00:00,"Craft-tastic – Kindness Kit – Craft Kit Includes 8 Projects to Inspire Kindness, Bilingual",Y
132.0,28.0,Male,Skirt,Clothing,29.0,Maine,L,Indigo,Summer,3.9,Yes,Standard,1,Yes,46.0,Credit Card,Weekly,132.0,purchase,2023-11-01,08:00:00,"Corolle Bebe Bath Oceane - 12""",Y
133.0,30.0,Male,Backpack,Accessories,58.0,New Mexico,M,Orange,Fall,4.7,Yes,2-Day Shipping,1,Yes,42.0,PayPal,Weekly,133.0,view,2023-11-02,08:00:00,"MasterPieces John Wayne Jigsaw Puzzle, America's Cowboy, Legendary Collection, 1000 Pieces",Y
134.0,52.0,Male,Sweater,Clothing,65.0,Montana,M,Violet,Winter,2.5,Yes,Next Day Air,1,Yes,25.0,Venmo,Annually,134.0,like,2023-11-03,08:00:00,"Perler 80-22860 Instruction Pad for Fuse Beads, 86 Patterns, Summertime Fun Piece",Y
135.0,43.0,Male,Hat,Accessories,94.0,Texas,L,Gray,Fall,4.9,Yes,Store Pickup,1,Yes,25.0,Cash,Monthly,135.0,view,2023-11-04,08:00:00,Tiny Arcade Pole Position,Y
136.0,43.0,Male,Sandals,Footwear,81.0,Kansas,M,Purple,Fall,4.1,Yes,Express,1,Yes,12.0,PayPal,Quarterly,136.0,like,2023-11-05,08:00:00,WWE Rey Mysterio Elite Collection Action Figure,Y
137.0,39.0,Male,Blouse,Clothing,86.0,South Carolina,M,White,Winter,3.3,Yes,Free Shipping,1,Yes,4.0,Debit Card,Quarterly,137.0,like,2023-11-06,08:00:00,Dragon Ball Fighterz - PlayStation 4,Y
138.0,68.0,Male,Sneakers,Footwear,43.0,Colorado,M,Turquoise,Spring,4.7,Yes,Free Shipping,1,Yes,38.0,PayPal,Weekly,138.0,purchase,2023-11-07,08:00:00,Original 3D Crystal Puzzle - Swan,Y
139.0,68.0,Male,Skirt,Clothing,29.0,Georgia,M,Maroon,Winter,4.4,Yes,Store Pickup,1,Yes,42.0,Bank Transfer,Weekly,139.0,view,2023-11-08,08:00:00,"Dark Horse Deluxe The Umbrella Academy Playing Cards, Multicolor",Y
140.0,49.0,Male,Coat,Outerwear,95.0,Florida,M,White,Fall,3.8,Yes,Store Pickup,1,Yes,30.0,Venmo,Annually,140.0,like,2023-11-09,08:00:00,"Strawberry Shortcake Classic Doll, 6""",Y
141.0,63.0,Male,Shirt,Clothing,28.0,North Carolina,L,Yellow,Fall,3.9,Yes,2-Day Shipping,1,Yes,50.0,Credit Card,Weekly,141.0,purchase,2023-11-10,08:00:00,"Darice Doll Hat: Black Felt Top Hat, 2 inches, 1 Piece",Y
142.0,56.0,Male,Gloves,Accessories,46.0,Virginia,M,Turquoise,Fall,4.9,Yes,Free Shipping,1,Yes,45.0,PayPal,Weekly,142.0,purchase,2023-11-11,08:00:00,"Sugarbooger Silicone Teether Set-of-Two, Happy Cactus",Y
143.0,37.0,Male,Jacket,Outerwear,58.0,Nebraska,L,Violet,Fall,3.1,Yes,Free Shipping,1,Yes,33.0,Credit Card,Fortnightly,143.0,view,2023-11-12,08:00:00,"Wild Republic Horse Plush, Stuffed Animal, Plush Toy, Gifts for Kids, Cuddlekins, Brown 12 Inches",Y
144.0,30.0,Male,Coat,Outerwear,48.0,Missouri,M,Beige,Fall,2.7,Yes,Store Pickup,1,Yes,25.0,PayPal,Quarterly,144.0,like,2023-11-13,08:00:00,LEGO Technic Power Functions Motor Set 8293 (10 Pieces),Y
145.0,19.0,Male,Shoes,Footwear,43.0,New Jersey,M,Silver,Fall,3.2,Yes,Express,1,Yes,25.0,Cash,Monthly,145.0,view,2023-11-14,08:00:00,"WalthersTrainline Ready to Run Union Pacific #908814 Firefighting Car, Green/Black",Y
146.0,24.0,Male,Jewelry,Accessories,95.0,Missouri,M,Teal,Fall,4.5,Yes,Standard,1,Yes,44.0,Debit Card,Quarterly,146.0,like,2023-11-15,08:00:00,Punto Tin -The Pt.-to Pt. Card Game,Y
147.0,52.0,Male,Skirt,Clothing,30.0,Colorado,S,Black,Fall,4.0,Yes,Standard,1,Yes,21.0,Venmo,Fortnightly,147.0,purchase,2023-11-16,08:00:00,"SpongeBob SquarePants, Masterpiece Memes, 8” Collectible Vinyl Figure, Handsome Squidward (Closed Eyes)",Y
148.0,63.0,Male,Shoes,Footwear,64.0,Idaho,M,Purple,Summer,3.5,Yes,2-Day Shipping,1,Yes,31.0,Bank Transfer,Fortnightly,148.0,view,2023-11-17,08:00:00,Melissa & Doug Bella Butterfly Net,Y
149.0,37.0,Male,Gloves,Accessories,90.0,Wyoming,M,Gray,Fall,2.6,Yes,Store Pickup,1,Yes,47.0,Debit Card,Annually,149.0,like,2023-11-18,08:00:00,Pokemon 3 Inch Alolan Muk Articulated Battle Action Figure,Y
150.0,38.0,Male,Pants,Clothing,76.0,Delaware,M,White,Summer,3.2,Yes,Free Shipping,1,Yes,14.0,PayPal,Monthly,150.0,view,2023-11-19,08:00:00,"Jada Limited Edition 4"" METALFIGS - Power Rangers - RED Ranger M334 99270",Y
151.0,35.0,Male,Boots,Footwear,96.0,California,L,Cyan,Fall,4.9,Yes,Standard,1,Yes,17.0,Debit Card,Every 3 Months,151.0,like,2023-11-20,08:00:00,Medieval Princess Fuschia Child Costume,Y
152.0,28.0,Male,Sunglasses,Accessories,47.0,North Dakota,L,Turquoise,Fall,4.5,Yes,Next Day Air,1,Yes,3.0,Venmo,Annually,152.0,like,2023-11-21,08:00:00,Vallejo Imperial Rome Era Paint Set,Y
153.0,30.0,Male,Shirt,Clothing,85.0,South Carolina,S,Brown,Summer,4.3,Yes,Express,1,Yes,42.0,Venmo,Annually,153.0,purchase,2023-11-22,08:00:00,Indie Boards and Cards Flash Point Fire Rescue 2nd Story,Y
154.0,69.0,Male,Hoodie,Clothing,55.0,North Carolina,M,Maroon,Winter,3.2,Yes,Standard,1,Yes,22.0,Debit Card,Annually,154.0,view,2023-11-23,08:00:00,Dremel 7103 5/64-Inch Diamond Wheel Point,Y
155.0,41.0,Male,Dress,Clothing,98.0,Oklahoma,M,Charcoal,Fall,3.6,Yes,Next Day Air,1,Yes,21.0,Venmo,Quarterly,155.0,like,2023-11-24,08:00:00,"American Greetings My Little Pony Swirl Decorations, 12-Count, Multicolored - AMI 675513",Y
156.0,63.0,Male,Socks,Clothing,77.0,Maine,S,Olive,Spring,4.3,Yes,Free Shipping,1,Yes,21.0,Bank Transfer,Quarterly,156.0,purchase,2023-11-25,08:00:00,Lightseekers Trading Card Game Intro Pack,Y
157.0,35.0,Male,Shorts,Clothing,26.0,Missouri,M,Lavender,Fall,4.0,Yes,Standard,1,Yes,40.0,Debit Card,Annually,157.0,purchase,2023-11-26,08:00:00,"Amscan Party Supplies, Multicolor",Y
158.0,36.0,Male,Hat,Accessories,68.0,Vermont,S,Yellow,Fall,3.0,Yes,Next Day Air,1,Yes,1.0,Bank Transfer,Fortnightly,158.0,view,2023-11-27,08:00:00,Nuts,Y
159.0,25.0,Male,Shirt,Clothing,73.0,Connecticut,XL,Teal,Fall,4.1,Yes,Standard,1,Yes,50.0,Bank Transfer,Monthly,159.0,like,2023-11-28,08:00:00,Carson Dellosa Key Education Verbs: Actions Learning Cards (845005),Y
160.0,58.0,Male,Gloves,Accessories,27.0,New Hampshire,M,Charcoal,Fall,3.8,Yes,Store Pickup,1,Yes,39.0,Bank Transfer,Every 3 Months,160.0,view,2023-11-29,08:00:00,theory11 Product(RED) Playing Cards,Y
161.0,27.0,Male,Gloves,Accessories,23.0,Texas,M,Orange,Summer,4.6,Yes,Free Shipping,1,Yes,34.0,Venmo,Monthly,161.0,like,2023-11-30,08:00:00,Disney Pixar Cars Trainer Cruz Ramirez,Y
162.0,65.0,Male,Backpack,Accessories,49.0,North Dakota,M,Olive,Fall,3.0,Yes,Express,1,Yes,29.0,Venmo,Fortnightly,162.0,like,2023-12-01,08:00:00,Mudpuppy Bonjour Paris! Magnetic Figures,Y
163.0,54.0,Male,Sunglasses,Accessories,74.0,California,M,Turquoise,Summer,3.0,Yes,Store Pickup,1,Yes,31.0,PayPal,Bi-Weekly,163.0,purchase,2023-12-02,08:00:00,"Fashion Angels We Smell Sweet Bracelet Kit, Assorted",Y
164.0,54.0,Male,Skirt,Clothing,67.0,Virginia,M,Purple,Summer,3.4,Yes,Standard,1,Yes,8.0,Debit Card,Weekly,164.0,view,2023-12-03,08:00:00,"Mayflower Distributing Company 55270 U OF VIRGINIA - BEV NAPKIN 24CT, One size, Multicolor",Y
165.0,59.0,Male,Handbag,Accessories,65.0,Delaware,S,Purple,Spring,2.6,Yes,Free Shipping,1,Yes,5.0,Credit Card,Fortnightly,165.0,like,2023-12-04,08:00:00,Forum Novelties Men's Adult Suede Cowboy Hat,Y
166.0,42.0,Male,Handbag,Accessories,60.0,Kentucky,S,Yellow,Winter,2.8,Yes,Store Pickup,1,Yes,7.0,Cash,Monthly,166.0,purchase,2023-12-05,08:00:00,DC Collectibles DC Artists Alley: Wonder Woman by Chris Uminga Limited Edition Vinyl PVC Figure,Y
167.0,46.0,Male,Sneakers,Footwear,31.0,Delaware,XL,Indigo,Fall,4.0,Yes,Store Pickup,1,Yes,30.0,Cash,Monthly,167.0,purchase,2023-12-06,08:00:00,Transformers Bumblebee Movie Muscle Bumblebee Costume for Infants,Y
168.0,33.0,Male,Gloves,Accessories,27.0,Arkansas,M,Green,Fall,4.0,Yes,Express,1,Yes,14.0,Credit Card,Every 3 Months,168.0,purchase,2023-12-07,08:00:00,Carrera 23856 Ferrari 512 S Berlinetta Scuderia Filipinetti #3 1970 Digital 124 Slot Car 1:24 Scale,Y
169.0,34.0,Male,Shoes,Footwear,80.0,Louisiana,M,Magenta,Summer,3.0,Yes,Express,1,Yes,5.0,Cash,Fortnightly,169.0,view,2023-12-08,08:00:00,"Nick Jr. Dora the Explorer Child's Dora Costume with Backpack, Small",Y
170.0,27.0,Male,Jacket,Outerwear,30.0,Nevada,S,Gold,Summer,3.3,Yes,Standard,1,Yes,3.0,PayPal,Every 3 Months,170.0,like,2023-12-09,08:00:00,"Amscan 399918 6 Piece Game Day Photo Props Kit, One Size, Multicolor",Y
171.0,52.0,Male,Shirt,Clothing,25.0,Wyoming,M,Maroon,Fall,2.6,Yes,Store Pickup,1,Yes,46.0,Venmo,Bi-Weekly,171.0,view,2023-12-10,08:00:00,"Forum Novelties Men's Standard Adult All Wrapped Up Ugly Christmas Sweater, Naughty Stocking, Large",Y
172.0,29.0,Male,Shorts,Clothing,35.0,Virginia,M,Blue,Summer,3.6,Yes,Store Pickup,1,Yes,4.0,Credit Card,Weekly,172.0,like,2023-12-11,08:00:00,"Sport Squad HX40 40 inch Table Top Air Hockey Table for Kids and Adults - Electric Motor Fan - Includes 2 Pushers and 2 Air Hockey Pucks - Great for Playing on The Floor, Tabletop, or Dorm Room",Y
173.0,54.0,Male,Jewelry,Accessories,67.0,Nebraska,M,Violet,Summer,3.9,Yes,Next Day Air,1,Yes,42.0,Credit Card,Bi-Weekly,173.0,like,2023-12-12,08:00:00,BeginAgain BuddyBlocks Safari Animals - Matching and Problem Solving - Kids 18 Months and Up,Y
174.0,25.0,Male,Hat,Accessories,46.0,Hawaii,M,Turquoise,Fall,3.4,Yes,Standard,1,Yes,30.0,Cash,Annually,174.0,purchase,2023-12-13,08:00:00,Snow White and The Huntsman Deluxe Queen Ravenna Costume,Y
175.0,41.0,Male,Shoes,Footwear,35.0,Vermont,L,Brown,Winter,3.5,Yes,Express,1,Yes,37.0,Venmo,Annually,175.0,view,2023-12-14,08:00:00,"Skip Hop Bandana Buddies Baby Activity and Teething Toy with Multi-Sensory Rattle and Textures, Elephant",Y
176.0,53.0,Male,Coat,Outerwear,86.0,Oklahoma,L,Violet,Fall,2.8,Yes,Next Day Air,1,Yes,2.0,Bank Transfer,Annually,176.0,like,2023-12-15,08:00:00,"American Educational Inflatable World Globe, 24""",Y
177.0,53.0,Male,Backpack,Accessories,81.0,New Hampshire,L,Black,Spring,2.7,Yes,Next Day Air,1,Yes,30.0,Credit Card,Quarterly,177.0,purchase,2023-12-16,08:00:00,Gowi Toys Austria Police Van with Police Play Figures,Y
178.0,21.0,Male,Hoodie,Clothing,42.0,Kansas,L,Magenta,Fall,3.7,Yes,Next Day Air,1,Yes,47.0,Bank Transfer,Monthly,178.0,purchase,2023-12-17,08:00:00,Bendon Finding Dory Sticker Box,Y
179.0,61.0,Male,Skirt,Clothing,43.0,Idaho,L,Lavender,Fall,4.3,Yes,2-Day Shipping,1,Yes,21.0,PayPal,Quarterly,179.0,purchase,2023-12-18,08:00:00,Playmobil My Café,Y
180.0,64.0,Male,Boots,Footwear,31.0,Illinois,M,Violet,Fall,4.9,Yes,Store Pickup,1,Yes,9.0,Bank Transfer,Fortnightly,180.0,view,2023-12-19,08:00:00,4M Glow-In-The-Dark 3D Dinosaur,Y
181.0,51.0,Male,Sandals,Footwear,81.0,South Dakota,L,Green,Fall,3.3,Yes,Store Pickup,1,Yes,12.0,Debit Card,Fortnightly,181.0,like,2023-12-20,08:00:00,Battat – 3 Car Garage – Shape Sorting Toy Garage with Keys and 3 Toy Cars for Toddlers 2 years + (5-Pcs),Y
182.0,32.0,Male,Pants,Clothing,61.0,Massachusetts,M,Beige,Summer,4.7,Yes,Next Day Air,1,Yes,4.0,Bank Transfer,Weekly,182.0,view,2023-12-21,08:00:00,RoomMates My Little Pony Fluttershy Peel and Stick Giant Wall Decals,Y
183.0,38.0,Male,Gloves,Accessories,96.0,Alabama,XL,Purple,Summer,2.8,Yes,Store Pickup,1,Yes,10.0,Debit Card,Annually,183.0,like,2023-12-22,08:00:00,Funko Pop! Marvel: Avengers Endgame - Iron Spider with Nano Gauntlet,Y
184.0,58.0,Male,Skirt,Clothing,29.0,Ohio,XL,Beige,Spring,3.6,Yes,2-Day Shipping,1,Yes,26.0,Credit Card,Weekly,184.0,like,2023-12-23,08:00:00,"Transformers Toys Cyberverse Action Attackers: 1-Step Changer Skybyte Action Figure - Repeatable Driller Drive Action Attack - for Kids Ages 6 & Up, 4.25""",Y
185.0,32.0,Male,Sneakers,Footwear,33.0,Hawaii,L,Cyan,Spring,3.0,Yes,Express,1,Yes,40.0,Cash,Fortnightly,185.0,purchase,2023-12-24,08:00:00,"amscan Pretty Potion Witch Halloween Costume for Girls, with Included Accessories",Y
186.0,46.0,Male,T-shirt,Clothing,32.0,Wisconsin,XL,Silver,Summer,4.5,Yes,Store Pickup,1,Yes,34.0,Bank Transfer,Fortnightly,186.0,view,2023-12-25,08:00:00,"Eureka Back to School Gold Glitter Star Stickers for Kids and Teachers, 72pc",Y
187.0,39.0,Male,Backpack,Accessories,56.0,Minnesota,S,Lavender,Summer,2.9,Yes,Standard,1,Yes,31.0,Debit Card,Annually,187.0,like,2023-12-26,08:00:00,Faber-Castell Creative Studio Goldfaber Aqua Watercolor Pencils - Tin of 12 Colors,Y
188.0,19.0,Male,Shoes,Footwear,94.0,Georgia,S,Purple,Spring,3.3,Yes,Store Pickup,1,Yes,1.0,Bank Transfer,Bi-Weekly,188.0,purchase,2023-12-27,08:00:00,Medicom Neon Genesis Evangelion: Eva Evangelion Unit 01 Shogo-Ki Maf Ex Action Figure,Y
189.0,50.0,Male,Hoodie,Clothing,53.0,Arkansas,M,Pink,Spring,3.1,Yes,Express,1,Yes,5.0,Bank Transfer,Bi-Weekly,189.0,purchase,2023-12-28,08:00:00,"Lionel FasTrack Electric O Gauge, O36 Curve Track, 4-Pack",Y
190.0,36.0,Male,Blouse,Clothing,82.0,West Virginia,M,Maroon,Fall,4.4,Yes,Next Day Air,1,Yes,4.0,Credit Card,Weekly,190.0,view,2023-01-01,00:00:00,Rubies Devil Girls Child Red Demon Costume,Y
191.0,65.0,Male,Coat,Outerwear,70.0,Indiana,XL,Beige,Fall,3.0,Yes,Free Shipping,1,Yes,48.0,Venmo,Quarterly,191.0,like,2022-12-28,10:00:00,"Bright Starts Rattle & Shake Barbell Toy, Ages 3 months +",Y
192.0,64.0,Male,Hat,Accessories,76.0,Utah,M,Gray,Fall,3.9,Yes,Free Shipping,1,Yes,29.0,Cash,Every 3 Months,192.0,view,2022-12-29,10:00:00,Pete The Cat Groovy Buttons Mini Stickers,Y
193.0,46.0,Male,Shoes,Footwear,29.0,Nebraska,L,Turquoise,Summer,2.9,Yes,Express,1,Yes,12.0,PayPal,Bi-Weekly,193.0,like,2022-12-30,10:00:00,"Disney Rapunzel Acrylic Key Ring, Multicolor",Y
194.0,36.0,Male,Belt,Accessories,100.0,North Dakota,S,Silver,Fall,3.0,Yes,Standard,1,Yes,29.0,Venmo,Annually,194.0,like,2022-12-31,10:00:00,"Fisher-Price #Selfie Fun Phone, Baby Rattle, Mirror and Teething Toy",Y
195.0,51.0,Male,Backpack,Accessories,94.0,Missouri,M,Olive,Spring,3.1,Yes,Express,1,Yes,15.0,Debit Card,Quarterly,195.0,purchase,2023-01-01,10:00:00,Rubie's Costume Womens Police Costume,Y
196.0,51.0,Male,Jacket,Outerwear,25.0,New York,M,Magenta,Fall,4.3,Yes,Free Shipping,1,Yes,34.0,Credit Card,Monthly,196.0,view,2023-01-02,10:00:00,"LEGO Creator Expert Gingerbread House 10267 Building Kit, New 2020 (1,477 Pieces)",Y
197.0,38.0,Male,Boots,Footwear,88.0,Washington,M,Lavender,Summer,3.9,Yes,Next Day Air,1,Yes,41.0,Credit Card,Fortnightly,197.0,like,2023-01-03,10:00:00,Folkmanis Standing Bear Hand Puppet,Y
198.0,59.0,Male,Scarf,Accessories,78.0,South Carolina,M,Black,Fall,3.2,Yes,2-Day Shipping,1,Yes,41.0,Credit Card,Monthly,198.0,purchase,2023-01-04,10:00:00,Pro Series CLM-16 Red Plastic Scoring Pills for Kelly Pool in Hang Pack,Y
199.0,57.0,Male,Jewelry,Accessories,45.0,Utah,M,Turquoise,Winter,4.8,Yes,Standard,1,Yes,39.0,Credit Card,Fortnightly,199.0,purchase,2023-01-05,10:00:00,Awesome Paw Patrol Bundle of 3 Pieces,Y
200.0,54.0,Male,Hat,Accessories,73.0,Idaho,XL,Green,Summer,3.8,Yes,Express,1,Yes,32.0,Cash,Weekly,200.0,view,2023-01-06,10:00:00,Rubie's Suicide Squad Joker Teeth Adult Costume,Y
201.0,25.0,Male,Dress,Clothing,61.0,Pennsylvania,S,Teal,Summer,3.3,Yes,Next Day Air,1,Yes,29.0,Venmo,Monthly,201.0,like,2023-01-07,10:00:00,"Papo Wild Animal Kingdom Figure, Cheetah with Cub",Y
202.0,69.0,Male,Blouse,Clothing,22.0,Missouri,S,Beige,Fall,4.3,Yes,Free Shipping,1,Yes,15.0,Bank Transfer,Annually,202.0,view,2023-01-08,10:00:00,"3DLightFX Nickelodeon Tent, Leonardo's Katana",Y
203.0,57.0,Male,Hat,Accessories,38.0,Nebraska,L,Magenta,Spring,2.7,Yes,Express,1,Yes,33.0,Venmo,Annually,203.0,like,2023-01-09,10:00:00,"DC Lantern 2.75"" PVC Figure, Green",Y
204.0,70.0,Male,Scarf,Accessories,38.0,Indiana,S,Yellow,Fall,3.2,Yes,Next Day Air,1,Yes,18.0,Bank Transfer,Weekly,204.0,like,2023-01-10,10:00:00,"Nickelodeon's Dora and the Lost City of Gold Nickelodeon's Dora & The Lost City of Gold: Boots, Multicolor",Y
205.0,24.0,Male,Sneakers,Footwear,100.0,Arizona,M,Yellow,Fall,4.0,Yes,Store Pickup,1,Yes,35.0,Cash,Bi-Weekly,205.0,purchase,2023-01-11,10:00:00,"Star Wars: The Force Awakens Child's Stormtrooper Costume, Medium",Y
206.0,67.0,Male,Shirt,Clothing,64.0,Hawaii,M,Silver,Winter,3.0,Yes,Standard,1,Yes,25.0,PayPal,Weekly,206.0,view,2023-01-12,10:00:00,Ceaco Perfect Piece Count Puzzle - Thomas Kinkade Disney Dreams Collection - Beauty and the Beast,Y
